TA_ID,LAT,LONG,TAMBON_E
461303,16.819,103.7,Saeng Badan
461304,16.823,103.783,Mahachai
461305,16.759,103.679,Mu Mon
461306,16.797,103.863,Pha Sawoei
461307,16.738,103.706,Si Somdet
461308,16.732,103.815,Lam Huai Lua
461401,16.758,103.912,Kham Bong
461402,16.612,103.933,Khai Nun
461403,16.675,103.909,Nikhom Huai Phueng
461404,16.597,103.873,Nong I But
461501,16.954,103.522,Samran
461502,16.814,103.48,Samran Tai
461503,16.814,103.546,Kham Sang Thiang
461504,16.913,103.571,Nong Chang
461601,16.808,104.07,Na Khu
461602,16.761,104.063,Sai Na Wang
461603,16.733,103.989,Non Na Chan
461604,16.791,103.994,Bo Kaeo
461605,16.688,103.97,Phu Laen Chang
461701,16.425,103.696,Don Chan
461702,16.471,103.773,Sa-At Chai Si
461703,16.531,103.708,Dong Phayung
461704,16.475,103.639,Muang Na
461705,16.48,103.696,Na Champa
461801,16.257,103.463,Khong Chai Phatthana
461802,16.245,103.515,Lao Klang
461803,16.285,103.435,Khok Sa-At
461804,16.321,103.493,Non Sila Loeng
461805,16.215,103.468,Lam Chi
470101,17.163,104.162,That Choengchum
470102,17.26,104.014,Khamin
470103,17.114,104.165,Ngio Don
470104,17.053,104.196,Non Hom
470106,17.279,104.123,Chiang Khruea
470107,17.269,104.207,Tha Rae
470109,17.125,104.26,Muang Lai
470111,17.096,104.24,Dong Chon
470112,17.095,104.033,Huai Yang
470113,17.177,104.017,Phang Khwang
470115,17.059,104.105,Dong Mafai
470116,17.147,104.095,That Naweng
470117,17.137,104.212,Lao Po Daeng
470118,17.337,104.072,Nong Lat
470120,17.22,104.122,Hang Hong
470121,17.133,104.294,Khok Kong
470201,17.302,104.386,Kusuman
470202,17.352,104.287,Na Pho
470203,17.367,104.216,Na Phiang
470204,17.379,104.378,Pho Phisan
470205,17.35,104.137,Um Chan
470301,17.051,103.762,Kut Bak
470303,17.093,103.906,Na Mong
470305,17.1,103.696,Kut Hai
470401,17.356,103.856,Phanna
470402,17.341,103.911,Wang Yang
470403,17.315,103.952,Phok Noi
470404,17.226,103.917,Na Hua Bo
470405,17.274,103.846,Rai
470406,17.342,103.796,Chang Ming
470407,17.207,103.821,Na Nai
470408,17.367,103.981,Sawang
470409,17.426,103.901,Bahi
470410,17.435,104.007,Choeng Chum
470501,17.39,103.704,Phang Khon
470502,17.405,103.665,Muang Khai
470503,17.297,103.767,Rae
470504,17.406,103.765,Hai Yong
470505,17.432,103.827,Ton Phueng
470601,17.232,103.642,Waritchaphum
470602,17.327,103.671,Pla Lo
470603,17.319,103.543,Nong Lat
470604,17.225,103.551,Kham Bo
470605,17.276,103.527,Kho Khiao
470701,17.142,103.645,Nikhom Nam Un
470702,17.18,103.749,Nong Pling
470703,17.148,103.827,Nong Bua
470704,17.155,103.712,Suwanakham
470801,17.645,103.752,Wanon Niwat
470802,17.473,103.73,Duea Si Khan Chai
470803,17.579,103.814,Khua Kai
470804,17.526,103.86,Nong Sanom
470805,17.727,103.61,Khu Sakham
470806,17.641,103.651,That
470807,17.767,103.726,Nong Waeng
470808,17.536,103.68,Si Wichai
470809,17.674,103.848,Na So
470810,17.787,103.593,In Plaeng
470811,17.692,103.792,Na Kham
470812,17.593,103.748,Khon Sawan
470813,17.76,103.646,Kut Ruea Kham
470814,17.724,103.76,Nong Waeng Tai
470901,17.834,103.754,Kham Ta Kla
470902,17.841,103.859,Nong Bua Sim
470903,17.866,103.699,Na Tae
470904,17.775,103.842,Phaet
471001,17.858,103.561,Muang
471002,17.855,103.48,Mai
471003,17.995,103.528,Dong Mo Thong
471004,17.985,103.584,Dong Nuea
471005,17.932,103.441,Dong Mo Thong Tai
471006,17.795,103.416,Huai Lua
471007,17.929,103.653,Non Sa-At
471008,17.796,103.487,Nong Kwang
471009,17.863,103.626,Bo Kaeo
471101,17.572,104.013,Akat
471102,17.538,103.956,Phon Phaeng
471103,17.63,103.926,Wa Yai
471104,17.757,104.006,Phon Ngam
471105,17.759,103.961,Tha Kon
471106,17.718,103.92,Na Hi
471107,17.495,103.987,Bawa
471108,17.669,104.019,Samakkhi Phatthana
471201,17.448,103.462,Sawang Daen Din
471203,17.511,103.351,Kham Sa-At
471204,17.441,103.385,Ban Tai
471206,17.319,103.301,Bong Nuea
471207,17.538,103.4,Phon Sung
471208,17.605,103.446,Khok Si
471210,17.377,103.383,Nong Luang
471211,17.422,103.327,Bong Tai
471212,17.368,103.33,Kho Tai
471213,17.416,103.569,Phan Na
471214,17.456,103.63,Waeng
471215,17.47,103.526,Sai Mun
471216,17.345,103.564,Tan Kon
471217,17.346,103.611,Tan Noeng
471220,17.494,103.579,That Thong
471221,17.532,103.452,Ban Thon
471301,17.35,103.449,Song Dao
471302,17.284,103.387,Tha Sila
471303,17.362,103.54,Watthana
471304,17.298,103.482,Pathum Wapi
471401,16.944,104.242,Tao Ngoi
471402,17.034,104.157,Bueng Thawai
471403,16.973,104.116,Na Tan
471404,16.925,104.155,Chan Phen
471501,17.01,104.257,Tong Khop
471502,17.0,104.331,Lao Phon Kho
471503,17.096,104.32,Dan Muang Kham
471504,17.045,104.347,Maet Na Thom
471601,17.699,103.524,Ban Lao
471602,17.568,103.561,Charoen Sin
471603,17.602,103.528,Thung Kae
471604,17.536,103.605,Khok Sila
471605,17.706,103.443,Nong Paen
471701,17.219,104.375,Ban Phon
471702,17.268,104.239,Na Kaeo
471703,17.242,104.341,Na Tong Watthana
471704,17.196,104.234,Ban Paen
471705,17.137,104.361,Chiang Sue
471801,16.883,103.918,Sang Kho
471802,16.881,104.022,Luplao
471803,16.972,103.859,Khok Phu
471804,16.969,104.042,Kok Pla Sio
480101,17.409,104.781,Nai Mueang
480103,17.401,104.65,Na Sai
480104,17.416,104.707,Na Ratchakhwai
480105,17.338,104.545,Kurukhu
480106,17.336,104.631,Ban Phueng
480107,17.461,104.725,At Samat
480108,17.263,104.764,Kham Thao
480109,17.157,104.784,Ban Klang
480110,17.316,104.746,Tha Kho
480111,17.21,104.709,Kham Toei
480112,17.342,104.732,Nong Yat
480113,17.207,104.782,Dong Khwang
480114,17.312,104.492,Wang Ta Mua
480115,17.344,104.69,Pho Tak
480201,17.197,104.515,Pla Pak
480202,17.128,104.587,Nong Hi
480203,17.217,104.608,Kut Takai
480204,17.145,104.465,Khok Sawang
480205,17.178,104.413,Khok Sung
480206,17.247,104.492,Mahachai
480207,17.273,104.654,Na Makhuea
480208,17.121,104.523,Nong Thao Yai
480301,17.576,104.591,Tha Uthen
480302,17.534,104.598,Non Tan
480303,17.592,104.494,Tha Champa
480304,17.636,104.433,Chai Buri
480305,17.697,104.393,Phanom
480306,17.756,104.316,Phathai
480311,17.509,104.676,Woen Phrabat
480312,17.468,104.635,Rammarat
480314,17.783,104.352,Nong Thao
480401,17.967,104.215,Ban Phaeng
480402,17.989,104.154,Phai Lom
480403,17.876,104.217,Phon Thong
480404,17.785,104.233,Nong Waeng
480408,17.943,104.182,Na Ngua
480501,16.939,104.72,That Phanom
480502,16.914,104.675,Fang Daeng
480503,17.148,104.695,Phon Phaeng
480504,16.986,104.699,Phra Klang Thung
480505,17.137,104.744,Na Thon
480506,17.066,104.749,Saen Phan
480507,17.097,104.743,Don Nang Hong
480508,16.872,104.723,Nam Kam
480509,16.839,104.67,Um Mao
480510,16.915,104.654,Na Nat
480511,17.059,104.726,Kut Chim
480512,16.975,104.667,That Phanom Nuea
480601,17.081,104.644,Renu
480602,17.068,104.697,Phon Thong
480603,17.007,104.589,Tha Lat
480604,17.106,104.672,Na Ngam
480605,17.046,104.628,Khok Hin Hae
480607,17.019,104.698,Nong Yang Chin
480608,17.019,104.66,Renu Tai
480609,16.984,104.63,Nakham
480701,16.897,104.495,Na Kae
480702,17.021,104.551,Phra Song
480703,16.989,104.468,Nong Sang
480704,16.978,104.539,Na Khu
480705,16.909,104.54,Phiman
480706,16.911,104.621,Phum Kae
480707,16.897,104.383,Kan Lueang
480708,16.932,104.322,Nong Bo
480709,17.063,104.551,Na Liang
480712,16.918,104.446,Ban Kaeng
480713,16.937,104.369,Kham Phi
480715,16.918,104.575,Si Chomphu
480801,17.641,104.289,Si Songkhram
480802,17.555,104.333,Na Duea
480803,17.548,104.232,Ban Ueang
480804,17.73,104.164,Sam Phong
480805,17.633,104.196,Tha Bo Songkhram
480806,17.666,104.121,Ban Kha
480807,17.619,104.354,Na Kham
480808,17.542,104.167,Phon Sawang
480809,17.712,104.3,Hat Phaeng
480901,17.471,104.06,Na Wa
480902,17.424,104.071,Na Ngua
480903,17.554,104.082,Ban Siao
480904,17.507,104.145,Na Khun Yai
480905,17.617,104.07,Lao Phathana
480906,17.503,104.052,Tha Ruea
481001,17.444,104.504,Phon Sawan
481002,17.482,104.368,Na Hua Bo
481003,17.523,104.513,Na Khamin
481005,17.473,104.264,Ban Kho
481006,17.409,104.424,Phon Chan
481101,17.845,104.037,Na Thom
481102,17.866,104.147,Nong Son
481103,17.798,104.108,Don Toei
481201,17.063,104.442,Wang Yang
481202,17.065,104.482,Khok Si
481203,17.081,104.387,Yot Chat
481204,17.091,104.491,Nong Pho
490101,16.558,104.646,Mukdahan
490102,16.53,104.724,Si Bunrueang
490103,16.64,104.565,Ban Khok
490104,16.619,104.693,Bang Sai Yai
490105,16.541,104.584,Phon Sai
490106,16.631,104.476,Phueng Daet
490107,16.487,104.522,Na Sok
490108,16.455,104.785,Na Si Nuan
490109,16.711,104.621,Kham Pa Lai
490110,16.494,104.667,Kham A Huan
490111,16.371,104.697,Dong Yen
490112,16.687,104.5,Dong Mon
490113,16.574,104.565,Kut Khae
490201,16.306,104.582,Nikhom Kham Soi
490202,16.346,104.614,Na Kok
490203,16.412,104.605,Nong Waeng
490204,16.41,104.505,Kok Daeng
490205,16.274,104.615,Na Udom
490206,16.358,104.499,Chok Chai
490207,16.381,104.437,Romklao
490301,16.299,104.905,Don Tan
490302,16.376,104.862,Pho Sai
490303,16.254,104.701,Pa Rai
490304,16.346,104.781,Lao Mi
490305,16.232,104.852,Ban Bak
490306,16.287,104.837,Na Sameng
490307,16.41,104.814,Ban Kaeng
490401,16.818,104.523,Dong Luang
490402,16.811,104.568,Nong Bua
490403,16.792,104.196,Kok Tum
490404,16.76,104.492,Nong Khaen
490405,16.805,104.618,Chanot Noi
490406,16.797,104.373,Phang Daeng
490501,16.569,104.451,
490504,16.589,104.279,Kham Cha-I
490505,16.616,104.453,Nong Ian
490506,16.701,104.352,Ban Kho
490507,16.686,104.282,Ban Lao
490508,16.675,104.435,Phon Ngam
490511,16.561,104.492,Lao Sang Tho
490512,16.499,104.411,Kham Bok
490514,16.569,104.398,Nam Thiang
490601,16.716,104.728,Wan Yai
490602,16.763,104.729,Pong Kham
490603,16.667,104.707,Bang Sai Noi
490604,16.68,104.733,Chanot
490605,16.807,104.708,Dong Mu
490701,16.459,104.361,Nong Sung
490702,16.49,104.278,Non Yang
490703,16.455,104.447,Phu Wong
490704,16.41,104.337,Ban Pao
490705,16.388,104.382,Nong Sung Tai
490706,16.491,104.36,Nong Sung Nuea
500101,18.796,98.985,Si Phum
500102,18.785,98.985,Phra Sing
500103,18.777,98.984,Hai Ya
500104,18.796,98.996,Chang Moi
500105,18.774,98.996,Chang Khlan
500106,18.785,99.011,Wat Ket
500107,18.821,98.969,Chang Phueak
500109,18.768,98.921,
500110,18.742,98.978,Pa Daet
500111,18.758,99.015,Nong Hoi
500112,18.77,99.034,Tha Sala
500113,18.788,99.034,Nong Pa Khrang
500114,18.816,99.008,Fa Ham
500115,18.811,98.999,Pa Tan
500116,18.841,98.998,San Phisuea
500203,18.502,98.6,Ban Luang
500204,18.472,98.726,Khuang Pao
500205,18.352,98.668,Sop Tia
500206,18.256,98.565,Ban Pae
500207,18.39,98.576,Doi Kaeo
500209,18.222,98.721,Mae Soi
500301,18.552,98.401,Chang Khoeng
500302,18.485,98.416,Tha Pha
500303,18.342,98.234,Ban Thap
500304,18.738,98.224,Mae Suek
500305,18.802,98.373,Mae Na Chon
500307,18.451,98.136,Pang Hin Fon
500308,18.358,98.376,Kong Khaek
500401,19.389,98.947,Chiang Dao
500402,19.312,98.939,Mueang Na
500403,19.477,98.833,Mueang Ngai
500404,19.687,98.9,Mae Na
500405,19.388,98.753,Mueang Khong
500406,19.507,99.066,Ping Khong
500407,19.552,98.906,Thung Khao Phuang
500501,18.899,99.17,Choeng Doi
500502,18.808,99.072,San Pu Loei
500503,18.965,99.141,Luang Nuea
500504,18.85,99.16,Pa Pong
500505,18.832,99.12,Sa-Nga Ban
500506,18.836,99.106,Pa Lan
500507,18.841,99.088,Talat Khwan
500508,18.807,99.095,Samran Rat
500509,18.782,99.101,Mae Khue
500510,18.81,99.127,Talat Yai
500511,18.805,99.149,Mae Hoi Ngoen
500512,18.847,99.196,Mae Pong
500513,18.935,99.243,Pa Miang
500514,18.956,99.326,Thep Sadet
500601,19.118,98.946,San Mahaphon
500602,19.155,98.91,Mae Taeng
500603,19.071,98.916,Khi Lek
500604,19.144,99.024,Cho Lae
500605,19.117,99.072,Mae Ho Phra
500606,19.104,98.81,Sop Poeng
500607,19.218,99.047,Ban Pao
500608,19.049,98.83,San Pa Yang
500609,19.179,98.671,Pa Pae
500610,19.186,98.79,Mueang Kai
500611,19.147,98.861,Ban Chang
500612,19.269,98.768,Kuet Chang
500613,19.2,98.953,Inthakhin
500701,18.914,98.964,Rim Tai
500702,18.929,98.948,Rim Nuea
500703,18.954,98.954,San Pong
500704,19.011,98.942,Khi Lek
500705,19.005,98.837,Saluang
500706,18.967,98.915,Huai Sai
500707,18.911,98.893,Mae Raem
500708,18.885,98.82,Pong Yaeng
500709,18.894,98.945,Mae Sa
500710,18.86,98.939,Don Kaeo
500711,18.898,98.983,Mueang Kaeo
500801,18.823,98.714,Samoeng Tai
500802,18.977,98.739,Samoeng Nuea
500803,18.945,98.641,Mae Sap
500804,18.791,98.604,Bo Kaeo
500805,19.001,98.464,Yung Moen
500901,19.944,99.214,Wiang
500903,19.955,99.112,Mon Pin
500904,19.793,99.124,Mae Ngon
500906,19.879,99.209,San Sai
500910,19.821,99.213,Mae Kha
500912,20.061,99.121,Pong Nam Ron
501001,20.065,99.262,Mae Ai
501002,20.06,99.168,Mae Sao
501003,19.948,99.28,San Ton Mue
501004,19.98,99.382,Mae Na Wang
501005,20.066,99.387,Tha Ton
501006,19.871,99.343,Ban Luang
501101,19.378,99.203,Wiang
501102,19.359,99.202,Thung Luang
501103,19.37,99.266,Pa Tum
501104,19.44,99.261,Pa Nai
501105,19.504,99.204,San Sai
501106,19.392,99.121,Ban Pong
501107,19.33,99.109,Nam Phrae
501108,19.308,99.164,Khuean Phak
501109,19.303,99.261,Mae Waen
501110,19.213,99.212,Mae Pang
501111,19.074,99.225,Long Khot
501201,18.62,98.875,Yu Wa
501202,18.665,98.871,San Klang
501203,18.531,98.864,Tha Wang Phrao
501204,18.601,98.907,Makham Luang
501205,18.574,98.939,Mae Ka
501206,18.626,98.854,Ban Mae
501207,18.557,98.887,Ban Klang
501208,18.586,98.849,Thung Satok
501210,18.613,98.92,ทุ่งต้อม
501214,18.674,98.841,Nam Bo Luang
501215,18.574,98.907,Makhun Wan
501301,18.756,99.133,San Kamphaeng
501302,18.735,99.136,Sai Mun
501303,18.746,99.206,Rong Wua Daeng
501304,18.704,99.107,Buak Khang
501305,18.722,99.154,Chae Chang
501306,18.7,99.229,On Tai
501310,18.785,99.126,Mae Pu Kha
501311,18.781,99.189,Huai Sai
501312,18.76,99.082,Ton Pao
501313,18.775,99.056,San Klang
501401,18.857,99.046,San Sai Luang
501402,18.819,99.024,San Sai Noi
501403,18.808,99.038,San Phranet
501404,18.842,99.062,San Na Meng
501405,18.861,99.084,San Pa Pao
501406,18.911,99.101,Nong Yaeng
501407,18.852,99.023,Nong Chom
501408,18.93,99.014,Nong Han
501410,19.026,99.007,Mae Faek Mai
501411,18.896,99.08,Mueang Len
501412,18.907,99.051,Pa Phai
501501,18.692,98.915,Hang Dong
501502,18.674,98.933,Nong Kaeo
501503,18.65,98.922,Han Kaeo
501504,18.613,98.945,Nong Tong
501505,18.673,98.956,Khun Khong
501506,18.689,98.98,Sop Mae Kha
501507,18.701,98.944,Ban Waen
501508,18.719,98.97,San Phak Wan
501509,18.731,98.923,Nong Khwai
501510,18.769,98.868,Ban Pong
501511,18.709,98.881,Nam Phrae
501601,18.16,98.483,Hang Dong
501602,18.103,98.583,Hot
501603,18.088,98.709,Ban Tan
501604,18.158,98.379,Bo Luang
501605,18.155,98.244,Bo Sali
501606,18.009,98.52,นาคอเรือ
501701,17.897,98.731,Doi Tao
501702,17.959,98.676,Tha Duea
501703,17.873,98.593,Muet Ka
501704,18.053,98.626,Ban Aen
501705,18.017,98.661,Bong Tan
501706,17.836,98.736,Pong Thung
501801,17.915,98.335,Omkoi
501802,17.682,98.392,Yang Piang
501803,17.398,98.395,Mae Tuen
501804,17.43,98.5,Mon Chong
501805,17.654,98.217,Sop Khong
501806,17.864,98.156,Na Kian
501901,18.707,99.036,Yang Noeng
501902,18.681,99.047,Saraphi
501903,18.694,99.071,Chomphu
501904,18.745,99.043,Chaiya Sathan
501905,18.678,98.991,Khua Mung
501906,18.691,99.019,Nong Faek
501907,18.735,99.021,Nong Phueng
501908,18.659,98.998,Tha Kwang
501909,18.697,98.997,Don Kaeo
501910,18.718,99.007,Tha Wang Tan
501911,18.64,98.972,San Sai
501912,18.736,99.059,Pa Bong
502001,19.515,98.639,Mueang Haeng
502002,19.692,98.693,Piang Luang
502003,19.615,98.632,Saen Hai
502101,19.748,99.145,Pong Tam
502102,19.646,99.178,Si Dong Yen
502103,19.73,99.247,Mae Thalop
502104,19.736,99.073,Nong Bua
502201,18.637,98.752,Ban Kat
502202,18.587,98.741,Thung Pi
502203,18.554,98.849,Thung Ruang Thong
502204,18.683,98.674,Mae Win
502205,18.679,98.783,Don Pao
502301,18.793,99.308,On Nuea
502302,18.758,99.263,On Klang
502303,18.825,99.242,Ban Sahakon
502304,18.884,99.327,Huai Kaeo
502305,18.591,99.289,Mae Tha
502306,18.702,99.308,Tha Nuea
502401,18.488,98.798,Doi Lo
502402,18.504,98.841,Song Khwae
502403,18.56,98.782,Yang Khram
502404,18.581,98.682,Santi Suk
502501,19.11,98.281,บ้านจันทร์
502502,18.936,98.38,แม่แดด
502503,19.011,98.218,แจ่มหลวง
510101,18.573,99.002,Nai Mueang
510102,18.613,99.032,Mueang Nga
510103,18.648,99.042,Umong
510104,18.656,99.013,Nong Chang Khuen
510105,18.623,98.986,Pratu Pa
510106,18.598,98.984,Rim Ping
510107,18.572,98.985,Ton Thong
510108,18.523,98.951,Ban Paen
510109,18.468,98.971,Mueang Chi
510110,18.519,99.03,Pa Sak
510111,18.558,99.009,Wiang Yong
510112,18.575,99.063,Ban Klang
510113,18.592,99.128,Makhuea Chae
510116,18.517,99.109,Si Bua Ban
510117,18.502,98.989,Nong Nam
510201,18.532,99.245,Tha Pla Duk
510202,18.417,99.135,Tha Sopsao
510203,18.342,99.052,Tha Kat
510204,18.363,98.962,Tha Khum Ngoen
510205,18.438,99.03,Tha Thung Luang
510206,18.241,98.97,Tha Mae Lop
510301,18.308,98.815,Ban Hong
510302,18.211,98.867,Pa Phlu
510303,18.36,98.794,Lao Yao
510304,18.383,98.75,Si Tia
510305,18.314,98.697,Nong Pla Sawai
510401,17.79,98.986,Li
510402,17.956,98.956,Mae Tuen
510403,17.687,98.97,Na Sai
510404,17.742,99.062,Dong Dam
510405,17.604,98.783,Ko
510406,17.761,98.809,Mae Lan
510408,17.855,98.936,Pa Phai
510409,18.079,98.898,Si Wichai
510501,17.983,99.048,Thung Hua Chang
510502,17.87,99.089,Ban Puang
510503,18.106,99.025,Takhian Pom
510601,18.537,98.933,Pak Bong
510602,18.512,98.937,Pa Sang
510603,18.498,98.91,Mae Raeng
510604,18.479,98.941,Muang Noi
510605,18.509,98.871,Ban Ruean
510606,18.449,98.923,Makok
510607,18.478,98.873,Tha Tum
510608,18.424,98.833,Nam Dip
510611,18.371,98.898,Nakhon Chedi
510701,18.614,99.19,Ban Thi
510702,18.679,99.163,Huai Yap
510801,18.404,98.732,Nong Long
510802,18.415,98.78,Nong Yuang
510803,18.422,98.744,Wang Phang
520101,18.29,99.492,
520105,18.255,99.518,Phrabat
520106,18.254,99.479,Chomphu
520107,18.211,99.502,Kluai Phae
520108,18.268,99.432,Pong Saen Thong
520109,18.526,99.691,Ban Laeng
520110,18.392,99.645,Ban Sadet
520111,18.316,99.571,Phichai
520112,18.374,99.55,Thung Fai
520113,18.478,99.357,Ban Ueam
520114,18.357,99.455,Ban Pao
520115,18.52,99.414,Ban Kha
520116,18.31,99.433,Bo Haeo
520117,18.39,99.485,Ton Thong Chai
520118,18.445,99.545,Nikhom Phatthana
520119,18.46,99.598,Bunnak Phatthana
520201,18.374,99.701,Ban Dong
520202,18.343,99.836,Na Sak
520203,18.456,99.941,Chang Nuea
520204,18.297,99.668,Mae Mo
520205,18.25,99.807,Sop Pat
520301,18.238,99.387,Lampang Luang
520302,18.031,99.301,Na Kaeo
520303,18.186,99.255,Lai Hin
520304,18.147,99.407,Wang Phrao
520305,18.196,99.413,Sala
520306,18.202,99.372,Ko Kha
520307,18.074,99.381,Na Saeng
520308,18.173,99.365,Tha Pha
520309,18.254,99.318,Mai Phatthana
520401,18.071,99.244,Thung Ngam
520402,18.138,99.196,Soem Khwa
520403,17.975,99.165,Soem Sai
520404,18.132,99.087,Soem Klang
520501,18.752,99.996,Luang Nuea
520502,18.743,99.958,Luang Tai
520503,18.726,99.886,Ban Pong
520504,18.972,99.824,Ban Rong
520505,18.839,99.927,Pong Tao
520506,18.817,99.885,Na Kae
520507,18.788,99.852,Ban On
520508,18.782,100.054,Ban Haeng
520509,18.609,99.888,Ban Huat
520510,18.634,100.038,Mae Tip
520601,18.7,99.616,Chae Hom
520602,18.592,99.561,Ban Sa
520603,18.783,99.695,Pong Don
520604,18.836,99.578,Mae Suk
520605,18.645,99.725,Mueang Mai
520606,18.914,99.703,Thung Phueng
520607,18.726,99.557,Wichet Nakhon
520701,19.229,99.631,Thung Hua
520702,19.16,99.585,Wang Nuea
520703,19.084,99.577,Wang Tai
520704,18.992,99.601,Rong Kho
520705,19.07,99.713,Wang Thong
520706,19.157,99.645,Wang Sai
520707,19.329,99.636,Wang Kaeo
520708,19.08,99.649,Wang Sai Thong
520801,17.634,99.212,Lom Raet
520802,17.468,99.216,Mae Wa
520803,17.684,99.299,Mae Pa
520804,17.609,99.381,Mae Mok
520805,17.396,99.353,Wiang Mok
520806,17.651,99.116,Na Pong
520807,17.766,99.201,Mae Thot
520808,17.558,99.207,Thoen Buri
520901,17.513,99.009,Mae Phrik
520902,17.564,99.069,Pha Pang
520903,17.539,99.152,Mae Pu
520904,17.412,99.162,Phrabat Wang Tuang
521001,18.162,99.563,Mae Tha
521002,18.109,99.545,Na Khrua
521003,18.122,99.477,Pa Tan
521004,18.089,99.491,Ban Kio
521005,18.054,99.489,Ban Bom
521006,18.17,99.46,Nam Cho
521007,18.104,99.671,Don Fai
521008,18.173,99.696,Hua Suea
521010,18.09,99.614,Wang Ngoen
521011,17.984,99.484,San Don Kaeo
521101,17.835,99.344,Sop Prap
521102,17.9,99.421,Samai
521103,17.956,99.353,Mae Kua
521104,17.904,99.266,Na Yang
521201,18.337,99.353,Hang Chat
521202,18.349,99.387,Nong Lom
521203,18.269,99.2,Mueang Yao
521204,18.284,99.365,Pong Yang Khok
521205,18.408,99.277,Wiang Tan
521206,18.291,99.273,Mae San
521207,18.421,99.339,Wo Kaeo
521301,18.797,99.446,Mueang Pan
521302,18.685,99.481,Ban Kho
521303,18.57,99.47,Thung Khwao
521304,18.838,99.501,Chae Son
521305,18.946,99.531,Hua Mueang
530101,17.613,100.079,Tha It
530102,17.652,100.086,Tha Sao
530103,17.579,100.117,Ban Ko
530104,17.6,100.16,Pa Sao
530105,17.641,100.166,Khung Taphao
530106,17.545,100.079,Wang Kaphi
530107,17.562,100.199,Hat Kruat
530108,17.684,100.132,Nam Rit
530109,17.702,100.174,Ngio Ngam
530110,17.784,100.161,Ban Dan Na Kham
530111,17.663,100.28,Ban Dan
530112,17.639,100.243,Pha Chuk
530113,17.737,100.266,Wang Din
530114,17.651,100.365,Saen To
530115,17.681,100.337,Hat Ngio
530116,17.76,100.223,Khun Fang
530117,17.606,100.36,Tham Chalong
530201,17.488,100.113,Wang Daeng
530202,17.441,100.158,Ban Kaeng
530203,17.426,100.115,Hat Song Khwae
530204,17.456,100.215,Nam Ang
530205,17.502,99.976,Khoi Sung
530301,17.845,100.448,Tha Pla
530302,17.76,100.333,Hat La
530303,17.749,100.491,Pha Lueat
530304,17.834,100.353,Charim
530305,17.862,100.25,Nam Man
530306,17.92,100.615,Tha Faek
530307,17.97,100.441,Nang Phaya
530308,17.718,100.329,Ruam Chit
530401,17.72,100.646,Saen To
530402,17.74,100.758,Ban Fai
530403,17.82,100.788,Den Lek
530404,17.608,100.542,Nam Khrai
530405,17.602,100.705,Nam Phai
530406,17.794,100.935,Huai Mun
530501,18.068,100.937,Fak Tha
530502,17.955,100.906,Song Khon
530503,17.914,100.848,Ban Siao
530504,17.93,100.757,Song Hong
530601,18.115,101.062,Muang Chet Ton
530602,18.008,101.084,Ban Khok
530603,17.951,100.998,Na Khum
530604,18.253,101.044,Bo Bia
530701,17.301,100.107,Nai Mueang
530702,17.37,100.13,Ban Dara
530703,17.358,100.027,Rai Oi
530704,17.379,100.178,Tha Sak
530705,17.292,100.031,Kho Rum
530706,17.256,100.123,Ban Mo
530707,17.238,100.021,Tha Mafueang
530708,17.208,100.138,Ban Khon
530709,17.187,100.016,Phaya Maen
530710,17.245,100.193,Na In
530711,17.318,100.21,Na Yang
530801,17.652,100.039,Si Phanom Mat
530802,17.746,99.968,Mae Phun
530803,17.754,100.072,Na Nok Kok
530804,17.651,99.997,Fai Luang
530805,17.631,100.037,Chai Chumphon
530806,17.529,100.035,Phai Lom
530807,17.58,100.015,Thung Yang
530808,17.547,99.963,Dan Mae Kham Man
530901,17.535,100.415,Phak Khuang
530902,17.444,100.356,Bo Thong
530903,17.495,100.267,Pa Khai
530904,17.581,100.299,Namphi
540101,18.14,100.142,Nai Wiang
540102,18.113,100.164,Na Chak
540103,18.186,100.255,Nam Cham
540104,18.063,100.316,Pa Daeng
540105,18.188,100.196,Thung Hong
540106,18.163,100.21,Mueang Mo
540107,18.209,100.11,Wang Thong
540108,18.215,100.204,Mae Lai
540109,18.228,100.237,Huai Ma
540110,18.158,100.092,Pa Maet
540111,18.154,100.224,Ban Thin
540112,18.128,100.306,Suan Khuean
540113,18.246,100.139,Wang Hong
540114,18.247,100.217,Mae Kham Mi
540115,18.165,100.154,Thung Kwao
540116,18.229,100.126,Tha Kham
540117,18.187,100.157,Mae Yom
540118,17.954,100.323,Cho Hae
540119,18.167,100.193,Rong Fong
540120,18.123,100.184,Kanchana
540201,18.351,100.336,Rong Kwang
540204,18.293,100.313,Si Narong
540205,18.254,100.309,Nam Lao
540206,18.208,100.381,Ban Wiang
540207,18.316,100.34,Rong Khem
540208,18.304,100.257,Mae Yang Tan
540209,18.35,100.26,Mae Yang Ho
540210,18.32,100.464,Phai Thon
540213,18.432,100.513,Huai Rong
540214,18.411,100.314,Mae Sai
540215,18.396,100.248,Mae Yang Rong
540301,18.131,99.825,Huai O
540302,18.065,99.937,Ban Pin
540303,18.151,99.983,Ta Pha Mok
540304,18.303,99.999,Wiang Ta
540305,18.042,99.811,Pak Kang
540306,18.093,99.776,Hua Thung
540307,17.959,99.752,Thung Laeng
540308,18.013,99.719,Bo Lek Long
540309,17.986,99.871,Mae Pan
540401,18.059,100.087,Sung Men
540402,18.034,100.091,Nam Cham
